Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,1,8,14,30,10.8,0,0,0,3,-1,0,0,0,0,44.08,96.35000000000001,0.14,995,0.8,34,2.2,0.0000,0.0000
2021,1,8,15,30,12.700000000000001,30,374,62,0,-1.4000000000000001,31,326,18,59,37.74,85.09,0.14,995,0.8,36,2.9000000000000004,0.0000,0.0000
2021,1,8,16,30,15,57,701,237,0,-1.6,57,701,0,237,32.05,75.09,0.14,995,0.8,37,3.4000000000000004,11.5802,8.8980
2021,1,8,17,30,17.400000000000002,67,842,403,0,-1.5,67,842,0,403,27.650000000000002,66.51,0.14,995,0.8,37,3.3000000000000003,21.2486,16.5173
2021,1,8,18,30,20.1,72,908,525,0,-1.1,72,908,0,525,23.98,60.09,0.14,994,0.9,37,2.8000000000000003,28.9285,22.5930
2021,1,8,19,30,22.1,72,939,589,0,-3.1,72,939,0,589,18.29,56.6,0.14,993,0.9,31,2.1,33.0758,25.8770
2021,1,8,20,30,22.8,73,942,592,0,-4.5,73,942,0,592,15.76,56.59,0.14,992,0.8,179,1.6,33.2460,26.0102
2021,1,8,21,30,22.6,73,915,530,0,-3,73,915,0,530,17.92,60.07,0.14,992,0.7000000000000001,321,1.9000000000000001,29.2075,22.8112
2021,1,8,22,30,21.400000000000002,66,852,406,0,-0.7000000000000001,66,852,0,406,22.82,66.48,0.14,992,0.7000000000000001,301,2.2,21.4118,16.6447
2021,1,8,23,30,20.6,54,721,240,0,3.1,54,721,0,240,31.48,75.06,0.14,992,0.7000000000000001,293,2.2,11.7299,9.0135
2021,1,9,0,30,15.700000000000001,29,390,63,0,5.2,29,390,0,63,49.6,85.05,0.14,993,0.7000000000000001,319,2.2,0.0000,0.0000
2021,1,9,1,30,14.3,0,0,0,7,4.2,0,0,0,0,50.68,96.32000000000001,0.14,993,0.7000000000000001,344,2.7,0.0000,0.0000
2021,1,9,2,30,13.5,0,0,0,7,3.7,0,0,0,0,51.52,108.08,0.14,993,0.7000000000000001,183,3.4000000000000004,0.0000,0.0000
2021,1,9,3,30,12.600000000000001,0,0,0,7,3.2,0,0,0,0,52.870000000000005,120.26,0.14,993,0.6000000000000001,13,4,0.0000,0.0000
2021,1,9,4,30,11.700000000000001,0,0,0,0,2.6,0,0,0,0,53.67,132.64000000000001,0.14,993,0.6000000000000001,16,4.1000000000000005,0.0000,0.0000
2021,1,9,5,30,11.200000000000001,0,0,0,0,2.1,0,0,0,0,53.46,145.01,0.14,994,0.6000000000000001,15,4.1000000000000005,0.0000,0.0000
2021,1,9,6,30,10.8,0,0,0,0,2,0,0,0,0,54.65,156.86,0.14,993,0.5,14,4,0.0000,0.0000
2021,1,9,7,30,10.3,0,0,0,0,2.3000000000000003,0,0,0,0,57.58,166.3,0.14,993,0.5,14,3.8000000000000003,0.0000,0.0000
2021,1,9,8,30,10,0,0,0,0,2.4000000000000004,0,0,0,0,59.300000000000004,166.34,0.14,993,0.5,14,3.6,0.0000,0.0000
2021,1,9,9,30,9.9,0,0,0,0,2.1,0,0,0,0,58.480000000000004,156.93,0.14,993,0.5,14,3.5,0.0000,0.0000
2021,1,9,10,30,9.8,0,0,0,0,1.7000000000000002,0,0,0,0,57.1,145.08,0.14,992,0.5,14,3.4000000000000004,0.0000,0.0000
2021,1,9,11,30,9.700000000000001,0,0,0,0,1.5,0,0,0,0,56.49,132.71,0.14,992,0.5,16,3.5,0.0000,0.0000
2021,1,9,12,30,9.5,0,0,0,0,1.2000000000000002,0,0,0,0,56.370000000000005,120.32000000000001,0.14,992,0.5,22,3.8000000000000003,0.0000,0.0000
2021,1,9,13,30,9.3,0,0,0,0,1.2000000000000002,0,0,0,0,56.81,108.13,0.14,992,0.6000000000000001,29,4.2,0.0000,0.0000
2021,1,9,14,30,9.8,0,0,0,0,1,0,0,0,0,54.300000000000004,96.35000000000001,0.14,993,0.6000000000000001,35,4.6000000000000005,0.0000,0.0000
2021,1,9,15,30,11.700000000000001,29,422,65,0,0.8,29,422,0,65,46.99,85.07000000000001,0.14,993,0.7000000000000001,39,5,0.0000,0.0000
2021,1,9,16,30,14.700000000000001,51,746,243,0,-0.30000000000000004,51,746,0,243,35.68,75.05,0.14,994,0.8,41,5.4,11.8775,9.1271
2021,1,9,17,30,17.5,62,866,408,0,-2.3000000000000003,62,866,0,408,25.82,66.44,0.14,994,0.8,45,5.6000000000000005,21.5241,16.7326
2021,1,9,18,30,19.400000000000002,70,919,530,0,-3,70,919,0,530,21.79,59.99,0.14,994,0.8,48,5.2,29.2212,22.8229
2021,1,9,19,30,20.5,75,942,595,0,-3.5,75,942,0,595,19.68,56.47,0.14,993,0.8,49,4.6000000000000005,33.4344,26.1590
2021,1,9,20,30,21.200000000000003,77,938,596,0,-4.2,77,938,0,596,17.87,56.43,0.14,993,0.8,47,3.9000000000000004,33.4972,26.2086
2021,1,9,21,30,21.400000000000002,79,902,531,0,-5.1000000000000005,79,902,0,531,16.41,59.9,0.14,992,0.7000000000000001,40,3.3000000000000003,29.2918,22.8792
2021,1,9,22,30,20.6,71,839,408,0,-5.2,68,831,43,402,17.17,66.31,0.14,992,0.7000000000000001,32,2.7,21.2292,16.5053
2021,1,9,23,30,20,57,710,242,0,-2.1,57,710,0,242,22.39,74.88,0.14,992,0.7000000000000001,28,2.4000000000000004,11.8463,9.1058
2021,1,10,0,30,14.700000000000001,30,403,66,0,0.7000000000000001,30,403,0,66,38.6,84.89,0.15,993,0.7000000000000001,22,1.7000000000000002,0.0000,0.0000
2021,1,10,1,30,12.9,0,0,0,0,0.8,0,0,0,0,43.49,96.15,0.15,994,0.7000000000000001,28,1.9000000000000001,0.0000,0.0000
2021,1,10,2,30,12.100000000000001,0,0,0,0,0.9,0,0,0,0,46.1,107.92,0.15,994,0.7000000000000001,32,2.3000000000000003,0.0000,0.0000
2021,1,10,3,30,11.600000000000001,0,0,0,0,0.6000000000000001,0,0,0,0,46.69,120.10000000000001,0.15,995,0.7000000000000001,36,2.6,0.0000,0.0000
2021,1,10,4,30,11.200000000000001,0,0,0,0,-0.1,0,0,0,0,45.78,132.49,0.15,995,0.7000000000000001,40,3,0.0000,0.0000
2021,1,10,5,30,10.9,0,0,0,0,-0.7000000000000001,0,0,0,0,44.46,144.85,0.15,995,0.7000000000000001,42,3.3000000000000003,0.0000,0.0000
2021,1,10,6,30,10.700000000000001,0,0,0,0,-1.2000000000000002,0,0,0,0,43.62,156.69,0.15,995,0.8,44,3.4000000000000004,0.0000,0.0000
2021,1,10,7,30,10.5,0,0,0,0,-1.5,0,0,0,0,43.11,166.12,0.15,995,0.8,46,3.5,0.0000,0.0000
2021,1,10,8,30,10.3,0,0,0,0,-1.7000000000000002,0,0,0,0,43,166.25,0.15,995,0.8,45,3.5,0.0000,0.0000
2021,1,10,9,30,10.100000000000001,0,0,0,0,-1.8,0,0,0,0,43.28,156.92000000000002,0.15,995,0.8,42,3.4000000000000004,0.0000,0.0000
2021,1,10,10,30,9.9,0,0,0,0,-2,0,0,0,0,43.36,145.09,0.15,996,0.8,42,3.6,0.0000,0.0000
2021,1,10,11,30,9.8,0,0,0,0,-2.3000000000000003,0,0,0,0,42.71,132.73,0.15,995,0.8,45,3.8000000000000003,0.0000,0.0000
2021,1,10,12,30,9.5,0,0,0,8,-2.4000000000000004,0,0,0,0,43.14,120.33,0.15,996,0.8,48,3.7,0.0000,0.0000
2021,1,10,13,30,9.1,0,0,0,0,-2.3000000000000003,0,0,0,0,44.58,108.14,0.15,996,0.8,48,3.6,0.0000,0.0000
2021,1,10,14,30,9.600000000000001,0,0,0,0,-2.2,0,0,0,0,43.54,96.35000000000001,0.15,996,0.9,46,3.8000000000000003,0.0000,0.0000
2021,1,10,15,30,11.600000000000001,31,356,62,0,-1.9000000000000001,31,356,0,62,39.01,85.04,0.15,997,0.9,47,4.4,0.0000,0.0000
2021,1,10,16,30,14.5,58,686,236,0,-1.5,58,686,0,236,33.18,75,0.15,997,0.9,50,4.5,11.5404,8.8688
2021,1,10,17,30,17.3,73,826,404,0,-0.5,73,826,0,404,29.8,66.37,0.15,998,0.8,55,3.6,21.3248,16.5787
2021,1,10,18,30,19.3,80,890,527,0,-0.6000000000000001,84,856,29,514,26.150000000000002,59.88,0.15,997,0.8,60,2.3000000000000003,28.3573,22.1495
2021,1,10,19,30,20.3,85,920,595,7,-2.4000000000000004,216,387,14,431,21.54,56.33,0.15,996,0.7000000000000001,44,1.2000000000000002,24.2356,18.9630
2021,1,10,20,30,20.6,86,919,596,7,-2.3000000000000003,247,262,0,392,21.34,56.27,0.15,996,0.7000000000000001,182,0.9,22.0491,17.2527
2021,1,10,21,30,20.5,80,898,533,7,-1.2000000000000002,108,744,46,483,23.19,59.72,0.15,995,0.7000000000000001,335,1.1,26.6718,20.8348
2021,1,10,22,30,19.8,71,846,413,0,-0.6000000000000001,71,846,0,413,25.400000000000002,66.13,0.15,995,0.6000000000000001,323,0.9,21.8408,16.9836
2021,1,10,23,30,19.200000000000003,57,721,247,0,1,57,721,0,247,29.62,74.71000000000001,0.15,995,0.6000000000000001,312,0.7000000000000001,12.1092,9.3107
2021,1,11,0,30,14.5,31,392,67,0,3.9000000000000004,31,392,0,67,49.02,84.72,0.15,995,0.6000000000000001,307,1,0.0000,0.0000
2021,1,11,1,30,12.700000000000001,0,0,0,7,3.2,0,0,0,0,52.410000000000004,95.99000000000001,0.15,996,0.7000000000000001,326,1.3,0.0000,0.0000
2021,1,11,2,30,11.8,0,0,0,7,3.2,0,0,0,0,55.51,107.77,0.15,997,0.7000000000000001,345,1.4000000000000001,0.0000,0.0000
2021,1,11,3,30,11.200000000000001,0,0,0,7,3,0,0,0,0,56.99,119.95,0.15,997,0.8,186,1.4000000000000001,0.0000,0.0000
2021,1,11,4,30,10.8,0,0,0,0,2.4000000000000004,0,0,0,0,56.120000000000005,132.34,0.15,997,0.8,21,1.4000000000000001,0.0000,0.0000
2021,1,11,5,30,10.4,0,0,0,0,1.6,0,0,0,0,54.620000000000005,144.70000000000002,0.15,997,0.9,33,1.6,0.0000,0.0000
2021,1,11,6,30,10.100000000000001,0,0,0,0,0.9,0,0,0,0,52.870000000000005,156.53,0.15,997,0.9,44,1.8,0.0000,0.0000
2021,1,11,7,30,9.8,0,0,0,0,0.2,0,0,0,0,51.11,165.94,0.15,996,1,53,2.1,0.0000,0.0000
2021,1,11,8,30,9.600000000000001,0,0,0,7,-0.6000000000000001,0,0,0,0,48.97,166.15,0.15,996,1,55,2.3000000000000003,0.0000,0.0000
2021,1,11,9,30,9.4,0,0,0,7,-0.9,0,0,0,0,48.61,156.9,0.15,996,1,52,2.6,0.0000,0.0000
2021,1,11,10,30,9.5,0,0,0,7,-1,0,0,0,0,47.94,145.1,0.15,996,0.9,48,3,0.0000,0.0000
2021,1,11,11,30,9.600000000000001,0,0,0,7,-1.3,0,0,0,0,46.57,132.74,0.15,996,0.9,48,3.4000000000000004,0.0000,0.0000
2021,1,11,12,30,9.4,0,0,0,7,-1.6,0,0,0,0,46.08,120.34,0.15,996,0.8,49,3.5,0.0000,0.0000
2021,1,11,13,30,9.1,0,0,0,7,-1.8,0,0,0,0,46.27,108.14,0.15,997,0.8,51,3.5,0.0000,0.0000
2021,1,11,14,30,9.600000000000001,0,0,0,3,-1.9000000000000001,0,0,0,0,44.42,96.33,0.15,997,0.8,52,3.7,0.0000,0.0000
2021,1,11,15,30,11.8,32,327,60,0,-1.8,33,279,25,57,38.85,85.01,0.15,997,0.8,53,4.2,0.0000,0.0000
2021,1,11,16,30,14.8,61,665,234,0,-1.7000000000000002,61,665,0,234,32.13,74.95,0.15,998,0.8,57,4.3,11.4476,8.7983
2021,1,11,17,30,17.8,76,811,402,0,-1.3,76,811,0,402,27.42,66.29,0.15,998,0.8,65,3.8000000000000003,21.2325,16.5082
2021,1,11,18,30,20,81,886,527,0,-1.2000000000000002,81,886,0,527,23.98,59.77,0.15,998,0.8,74,3.2,29.0931,22.7256
2021,1,11,19,30,21.3,86,911,593,0,-1.5,86,911,0,593,21.68,56.18,0.15,997,0.8,82,2.3000000000000003,33.3697,26.1116
2021,1,11,20,30,21.900000000000002,86,913,595,0,-1.8,86,913,0,595,20.5,56.1,0.15,996,0.8,90,1.4000000000000001,33.4953,26.2108
2021,1,11,21,30,21.8,81,889,532,0,-1,81,889,0,532,21.75,59.54,0.15,996,0.8,92,0.7000000000000001,29.4082,22.9746
2021,1,11,22,30,20.8,74,824,410,0,-0.1,74,824,0,410,24.75,65.95,0.15,996,0.8,132,0.4,21.7124,16.8865
2021,1,11,23,30,20.1,60,691,244,0,2.2,60,691,0,244,30.55,74.53,0.15,996,0.8,172,0.30000000000000004,11.9814,9.2153
2021,1,12,0,30,15.5,32,364,67,0,4.7,32,364,0,67,48.57,84.55,0.15,996,0.8,274,0.8,0.0000,0.0000
2021,1,12,1,30,13.700000000000001,0,0,0,0,4.6000000000000005,0,0,0,0,54.08,95.83,0.15,997,0.8,312,1.4000000000000001,0.0000,0.0000
2021,1,12,2,30,12.5,0,0,0,0,4.7,0,0,0,0,59.18,107.61,0.15,998,0.8,341,1.6,0.0000,0.0000
2021,1,12,3,30,11.700000000000001,0,0,0,0,4.1000000000000005,0,0,0,0,59.43,119.8,0.15,998,0.8,198,1.5,0.0000,0.0000
2021,1,12,4,30,11.4,0,0,0,0,2.7,0,0,0,0,55.07,132.19,0.15,998,0.8,47,1.6,0.0000,0.0000
2021,1,12,5,30,11,0,0,0,0,1.5,0,0,0,0,52.03,144.54,0.15,997,0.8,59,1.8,0.0000,0.0000
2021,1,12,6,30,10.700000000000001,0,0,0,0,0.7000000000000001,0,0,0,0,50.050000000000004,156.36,0.15,997,0.8,59,1.7000000000000002,0.0000,0.0000
2021,1,12,7,30,10.5,0,0,0,0,0.30000000000000004,0,0,0,0,49.25,165.76,0.15,998,0.8,53,1.6,0.0000,0.0000
2021,1,12,8,30,10.3,0,0,0,3,-0.1,0,0,0,0,48.660000000000004,166.04,0.15,998,0.8,56,1.7000000000000002,0.0000,0.0000
2021,1,12,9,30,9.9,0,0,0,7,-0.4,0,0,0,0,48.85,156.87,0.15,998,0.8,62,1.9000000000000001,0.0000,0.0000
2021,1,12,10,30,9.700000000000001,0,0,0,0,-0.4,0,0,0,0,49.47,145.1,0.15,998,0.8,61,1.9000000000000001,0.0000,0.0000
2021,1,12,11,30,9.5,0,0,0,0,-0.4,0,0,0,0,50.15,132.75,0.15,998,0.8,60,1.9000000000000001,0.0000,0.0000
2021,1,12,12,30,9.4,0,0,0,0,-0.4,0,0,0,0,50.29,120.35000000000001,0.15,998,0.8,59,1.9000000000000001,0.0000,0.0000
2021,1,12,13,30,9.3,0,0,0,8,-0.6000000000000001,0,0,0,0,50.160000000000004,108.13,0.15,998,0.8,59,2,0.0000,0.0000
2021,1,12,14,30,9.8,0,0,0,3,-0.6000000000000001,0,0,0,0,48.22,96.32000000000001,0.15,999,0.8,58,2,0.0000,0.0000
2021,1,12,15,30,12.4,32,347,62,0,-0.2,34,285,29,59,41.86,84.98,0.15,1000,0.8,55,2.6,0.0000,0.0000
2021,1,12,16,30,15.600000000000001,60,678,237,0,-0.4,60,678,0,237,33.46,74.89,0.15,1000,0.9,60,2.9000000000000004,11.6005,8.9167
2021,1,12,17,30,18.2,75,811,402,0,0.30000000000000004,75,811,0,402,29.87,66.2,0.15,1000,0.9,76,2.1,21.2475,16.5212
2021,1,12,18,30,20.1,85,872,526,0,-0.2,85,872,25,526,25.68,59.65,0.15,999,0.9,99,1.2000000000000002,29.0581,22.6998
2021,1,12,19,30,20.6,91,889,588,0,-0.7000000000000001,92,866,64,576,24.02,56.03,0.15,999,1,158,0.6000000000000001,32.4367,25.3832
2021,1,12,20,30,20.1,93,881,587,7,-0.1,194,500,29,474,25.810000000000002,55.93,0.15,998,1.1,238,0.6000000000000001,26.7057,20.8993
2021,1,12,21,30,19.8,89,852,523,7,1.2000000000000002,124,648,71,454,29.01,59.36,0.15,998,1.2000000000000002,277,1,25.1223,19.6282
2021,1,12,22,30,19.400000000000002,79,789,403,7,1.9000000000000001,165,286,0,282,31.13,65.76,0.15,998,1.2000000000000002,281,1.2000000000000002,14.9557,11.6335
2021,1,12,23,30,19,63,657,240,7,3.7,98,201,57,152,36.35,74.35000000000001,0.15,998,1.2000000000000002,279,1.2000000000000002,7.4759,5.7518
2021,1,13,0,30,15.600000000000001,33,345,67,4,4.800000000000001,36,59,100,42,48.46,84.38,0.15,998,1.3,309,0.9,0.0000,0.0000
2021,1,13,1,30,14,0,0,0,7,3.9000000000000004,0,0,0,0,50.480000000000004,95.66,0.15,999,1.3,326,1.1,0.0000,0.0000
2021,1,13,2,30,12.9,0,0,0,7,4,0,0,0,0,54.63,107.44,0.15,999,1.4000000000000001,343,1.3,0.0000,0.0000
2021,1,13,3,30,12.200000000000001,0,0,0,0,3.5,0,0,0,0,55.22,119.64,0.15,999,1.4000000000000001,178,1.4000000000000001,0.0000,0.0000
2021,1,13,4,30,11.9,0,0,0,0,2.5,0,0,0,0,52.69,132.03,0.15,999,1.4000000000000001,12,1.4000000000000001,0.0000,0.0000
2021,1,13,5,30,11.700000000000001,0,0,0,0,1.6,0,0,0,0,49.910000000000004,144.38,0.15,999,1.5,23,1.5,0.0000,0.0000
2021,1,13,6,30,11.4,0,0,0,7,0.8,0,0,0,0,48.04,156.19,0.15,999,1.5,29,1.6,0.0000,0.0000
2021,1,13,7,30,11.100000000000001,0,0,0,7,0,0,0,0,0,46.480000000000004,165.57,0.15,999,1.4000000000000001,33,1.7000000000000002,0.0000,0.0000
2021,1,13,8,30,10.8,0,0,0,7,-0.4,0,0,0,0,45.97,165.93,0.15,999,1.4000000000000001,39,1.8,0.0000,0.0000
2021,1,13,9,30,10.700000000000001,0,0,0,0,-0.7000000000000001,0,0,0,0,45.2,156.84,0.15,999,1.4000000000000001,44,1.9000000000000001,0.0000,0.0000
2021,1,13,10,30,10.5,0,0,0,0,-0.9,0,0,0,0,45.19,145.09,0.15,998,1.3,45,1.9000000000000001,0.0000,0.0000
2021,1,13,11,30,10.3,0,0,0,0,-1.1,0,0,0,0,45.08,132.75,0.15,998,1.3,43,2.1,0.0000,0.0000
2021,1,13,12,30,10.3,0,0,0,7,-1.5,0,0,0,0,43.800000000000004,120.34,0.15,998,1.3,41,2.4000000000000004,0.0000,0.0000
2021,1,13,13,30,10.200000000000001,0,0,0,7,-2.1,0,0,0,0,42.13,108.12,0.15,999,1.3,43,2.6,0.0000,0.0000
2021,1,13,14,30,11,0,0,0,3,-2.6,0,0,0,0,38.45,96.29,0.15,999,1.3,46,3,0.0000,0.0000
2021,1,13,15,30,13.5,29,376,62,0,-2.8000000000000003,29,376,0,62,32.32,84.94,0.15,999,1.3,50,3.6,0.0000,0.0000
2021,1,13,16,30,16.5,55,693,236,0,-2.9000000000000004,55,693,0,236,26.34,74.83,0.15,999,1.3,51,3.5,11.5576,8.8848
2021,1,13,17,30,19.3,69,822,402,3,-1.6,111,551,61,334,24.29,66.1,0.15,999,1.2000000000000002,56,2.6,17.6671,13.7385
2021,1,13,18,30,21.5,78,882,525,7,-2.7,217,267,0,352,19.6,59.52,0.15,999,1.2000000000000002,61,1.7000000000000002,19.4603,15.2031
2021,1,13,19,30,22.8,82,908,591,7,-4.1000000000000005,240,267,0,390,16.25,55.870000000000005,0.15,998,1.2000000000000002,40,0.9,21.9794,17.2010
2021,1,13,20,30,23.700000000000003,83,907,593,7,-4,135,695,100,526,15.58,55.75,0.15,997,1.2000000000000002,184,0.8,29.6611,23.2139
2021,1,13,21,30,24.1,82,872,529,7,-3.3000000000000003,115,698,61,473,16.01,59.160000000000004,0.15,997,1.2000000000000002,350,0.9,26.2033,20.4750
2021,1,13,22,30,23.400000000000002,75,804,408,7,-3,130,478,71,328,17.1,65.57000000000001,0.15,996,1.2000000000000002,325,0.7000000000000001,17.4205,13.5531
2021,1,13,23,30,22.700000000000003,62,670,245,7,2,87,408,100,198,25.580000000000002,74.16,0.15,996,1.2000000000000002,301,0.5,9.7551,7.5079
2021,1,14,0,30,17.900000000000002,34,352,70,3,3.9000000000000004,36,159,100,52,39.550000000000004,84.21000000000001,0.15,996,1.2000000000000002,333,0.9,0.0000,0.0000
2021,1,14,1,30,15.8,0,0,0,7,3.4000000000000004,0,0,0,0,43.63,95.49,0.15,996,1.2000000000000002,350,1.2000000000000002,0.0000,0.0000
2021,1,14,2,30,14.8,0,0,0,7,3.8000000000000003,0,0,0,0,47.84,107.28,0.15,997,1.2000000000000002,182,1.4000000000000001,0.0000,0.0000
2021,1,14,3,30,14.5,0,0,0,0,3.6,0,0,0,0,47.84,119.48,0.15,997,1.3,11,1.5,0.0000,0.0000
2021,1,14,4,30,14.4,0,0,0,0,2.9000000000000004,0,0,0,0,46.07,131.88,0.15,997,1.3,19,1.6,0.0000,0.0000
2021,1,14,5,30,14.200000000000001,0,0,0,0,2.4000000000000004,0,0,0,0,44.88,144.22,0.15,997,1.4000000000000001,28,2,0.0000,0.0000
2021,1,14,6,30,14.100000000000001,0,0,0,0,2.3000000000000003,0,0,0,0,44.79,156.01,0.15,996,1.4000000000000001,36,2.6,0.0000,0.0000
2021,1,14,7,30,14.100000000000001,0,0,0,0,2.3000000000000003,0,0,0,0,44.89,165.37,0.15,996,1.4000000000000001,41,3,0.0000,0.0000
2021,1,14,8,30,14.100000000000001,0,0,0,0,2.2,0,0,0,0,44.57,165.8,0.15,996,1.3,44,3.1,0.0000,0.0000
2021,1,14,9,30,14.200000000000001,0,0,0,0,2.1,0,0,0,0,43.81,156.8,0.15,996,1.3,44,2.9000000000000004,0.0000,0.0000
2021,1,14,10,30,14.4,0,0,0,0,1.9000000000000001,0,0,0,0,42.910000000000004,145.08,0.15,996,1.3,43,2.8000000000000003,0.0000,0.0000
2021,1,14,11,30,14.600000000000001,0,0,0,0,2,0,0,0,0,42.5,132.75,0.15,996,1.3,43,2.8000000000000003,0.0000,0.0000
2021,1,14,12,30,14.700000000000001,0,0,0,0,2.5,0,0,0,0,43.75,120.34,0.15,996,1.4000000000000001,44,2.9000000000000004,0.0000,0.0000
2021,1,14,13,30,14.9,0,0,0,0,3.3000000000000003,0,0,0,0,45.800000000000004,108.11,0.15,997,1.4000000000000001,47,3.1,0.0000,0.0000
2021,1,14,14,30,15.8,0,0,0,0,4.3,0,0,0,0,46.22,96.26,0.15,997,1.4000000000000001,49,3.6,0.0000,0.0000
2021,1,14,15,30,18,32,309,59,0,5.4,32,309,0,59,43.660000000000004,84.9,0.15,998,1.4000000000000001,49,4.2,0.0000,0.0000
2021,1,14,16,30,20.900000000000002,63,638,231,0,6.5,63,638,0,231,39.21,74.76,0.15,998,1.3,49,4.7,11.3198,8.7030
2021,1,14,17,30,23.6,74,802,400,0,6.4,74,802,0,400,33.09,66,0.15,998,1.2000000000000002,54,4.9,21.1746,16.4675
2021,1,14,18,30,25.900000000000002,77,890,530,0,5.2,77,890,0,530,26.400000000000002,59.39,0.15,997,1.1,60,4.5,29.3227,22.9097
2021,1,14,19,30,27.6,81,914,596,0,3.5,81,914,0,596,21.34,55.71,0.15,996,1.1,65,3.5,33.6149,26.3086
2021,1,14,20,30,28.5,80,920,600,0,2.2,80,920,0,600,18.44,55.56,0.15,995,1.1,67,2.4000000000000004,33.8647,26.5058
2021,1,14,21,30,28.6,74,904,540,0,1.7000000000000002,74,904,0,540,17.650000000000002,58.97,0.15,995,1.1,57,1.5,29.9469,23.4025
2021,1,14,22,30,27.400000000000002,68,842,419,0,2,68,842,0,419,19.38,65.37,0.15,995,1.1,194,0.9,22.2872,17.3424
2021,1,14,23,30,26.3,56,714,253,0,5.800000000000001,56,714,0,253,26.95,73.98,0.15,995,1.2000000000000002,341,0.7000000000000001,12.4854,9.6121
2021,1,15,0,30,20.400000000000002,32,412,75,0,7.7,32,412,0,75,43.9,84.03,0.15,996,1.3,172,1.2000000000000002,0.0000,0.0000
2021,1,15,1,30,18.7,0,0,0,0,6.6000000000000005,0,0,0,0,45.09,95.32000000000001,0.15,996,1.3,15,1.6,0.0000,0.0000
2021,1,15,2,30,18.1,0,0,0,0,6,0,0,0,0,44.92,107.12,0.15,997,1.4000000000000001,33,2,0.0000,0.0000
2021,1,15,3,30,17.7,0,0,0,0,5.300000000000001,0,0,0,0,44.17,119.32000000000001,0.15,997,1.4000000000000001,42,2.3000000000000003,0.0000,0.0000
2021,1,15,4,30,17.3,0,0,0,0,4.800000000000001,0,0,0,0,43.57,131.72,0.15,997,1.4000000000000001,43,2.6,0.0000,0.0000
2021,1,15,5,30,17,0,0,0,0,4.3,0,0,0,0,42.800000000000004,144.06,0.15,997,1.4000000000000001,42,2.8000000000000003,0.0000,0.0000
2021,1,15,6,30,16.8,0,0,0,0,3.8000000000000003,0,0,0,0,42.08,155.84,0.15,997,1.3,41,3,0.0000,0.0000
2021,1,15,7,30,16.5,0,0,0,0,3.5,0,0,0,0,41.92,165.17000000000002,0.15,997,1.1,40,3.2,0.0000,0.0000
2021,1,15,8,30,16.2,0,0,0,0,3.2,0,0,0,0,41.85,165.67000000000002,0.15,997,0.9,38,3.3000000000000003,0.0000,0.0000
2021,1,15,9,30,15.9,0,0,0,0,2.9000000000000004,0,0,0,0,41.79,156.75,0.15,997,0.8,36,3.5,0.0000,0.0000
2021,1,15,10,30,15.700000000000001,0,0,0,0,2.6,0,0,0,0,41.38,145.06,0.15,997,0.6000000000000001,34,3.7,0.0000,0.0000
2021,1,15,11,30,15.5,0,0,0,0,2.2,0,0,0,0,40.57,132.73,0.15,997,0.6000000000000001,35,4,0.0000,0.0000
2021,1,15,12,30,15.200000000000001,0,0,0,0,1.6,0,0,0,0,39.78,120.32000000000001,0.15,997,0.5,36,4.2,0.0000,0.0000
2021,1,15,13,30,15,0,0,0,0,1.1,0,0,0,0,38.83,108.09,0.15,997,0.5,37,4.2,0.0000,0.0000
2021,1,15,14,30,15.200000000000001,0,0,0,0,0.6000000000000001,0,0,0,0,36.89,96.23,0.15,997,0.4,38,4.4,0.0000,0.0000
2021,1,15,15,30,17,29,476,72,0,0.4,29,476,0,72,32.6,84.84,0.15,997,0.4,39,4.800000000000001,0.0000,0.0000
2021,1,15,16,30,20,50,789,258,0,0.7000000000000001,50,789,0,258,27.45,74.68,0.15,997,0.4,40,4.800000000000001,12.6519,9.7285
2021,1,15,17,30,23.400000000000002,62,906,432,0,0.9,62,906,0,432,22.69,65.9,0.15,997,0.4,43,4.6000000000000005,22.8862,17.8002
2021,1,15,18,30,26.6,69,950,555,0,0,69,950,0,555,17.56,59.25,0.15,996,0.5,46,4.2,30.7303,24.0112
2021,1,15,19,30,28.900000000000002,74,971,623,0,-1.6,75,962,21,619,13.71,55.54,0.15,995,0.5,46,3.3000000000000003,34.9404,27.3480
2021,1,15,20,30,30,73,969,624,0,-3.1,73,967,11,623,11.51,55.36,0.15,994,0.6000000000000001,36,2.4000000000000004,35.1961,27.5501
2021,1,15,21,30,30,70,945,560,0,-3.2,70,945,0,560,11.4,58.76,0.15,994,0.6000000000000001,18,1.9000000000000001,31.0923,24.3003
2021,1,15,22,30,28.5,65,889,438,0,-2.2,65,889,0,438,13.43,65.17,0.15,993,0.6000000000000001,176,1.6,23.3328,18.1590
2021,1,15,23,30,27.3,54,771,269,0,4.2,54,771,0,269,22.77,73.78,0.15,993,0.7000000000000001,345,1.3,13.2994,10.2422
