,length,diameter,propeller_diameter,LD_effective,S_wetted,volume,mass_total,mass_payload,mass_structural,mass_propulsion,power,solar_area_fraction,mass_battery,BATTERY_SPECIFIC_ENERGY,S_solar,score
90,8.727864764060273,3.4004617482998056,1.1101022635682853,59.96338902857914,77.27271029362088,52.84238590315792,56.00977845731879,30.0,11.532341963610069,13.19733927166696,312.8505310756033,0.8322441643719483,6.952234023902297,225.0,19.399321572157998,-3.886187214611872
79,16.957825099264216,4.595401583852733,2.2873352242206284,205.56988724214955,197.2826486552145,187.50623483934055,198.74543036826984,30.0,29.442877817196113,138.06166826627043,294.51524026433754,0.29838289004832785,130.89566233970558,225.0,18.26238182862014,-3.8889269406392692
62,9.173954139937605,3.67928055776983,1.1697325849647895,107.9987214285068,88.14124680874288,65.02509542142974,68.92272421224237,30.0,13.154385234256385,24.553499991617908,282.6338415455426,0.6610958872733212,18.842256103036174,225.0,17.52563679679781,-3.9231735159817354
80,17.30021449709621,4.639099408098388,2.34000052699153,209.41381749559383,203.0561165848813,194.94740911817348,206.6326310007077,30.0,30.304522325688914,145.08543124693526,295.34196597469554,0.2905358703015722,137.82625078819126,225.0,18.313645663308435,-3.956506849315068
81,17.63548516698481,4.6819808012024575,2.3918754562268782,213.159127815716,208.78573021465093,202.4162110926805,214.54911548205328,30.0,31.159621926140215,152.14503164925225,296.16581228795036,0.28318982710675455,144.7921748963313,225.0,18.3647309515511,-4.027739726027398
82,17.96404228641744,4.724087829800715,2.443005188955416,216.81268387626037,214.47375444260211,209.91265311144744,222.4948969125947,30.0,32.0085146367075,159.24014502827833,296.98654412346303,0.27629594104302396,151.7931225519922,225.0,18.415623116403363,-4.106278538812785
61,8.44902536239635,3.6206521749965814,1.0719660609520312,96.95360451327899,80.46143020735812,57.993436857223614,61.46958545305291,30.0,12.008233236630772,18.245048032027498,283.29594052705886,0.7311503569619417,12.590930690091506,225.0,17.56669241211312,-4.149771689497716
83,18.28625350625513,4.765459487463973,2.4934306166528306,220.38062342824912,220.12226687580036,217.43673702457804,230.46997722254332,30.0,32.85151052384313,166.37046357235275,297.8039940318754,0.26981169128097837,158.82879681700018,225.0,18.466311774619484,-4.16689497716895
84,18.602453761448892,4.806131948170477,2.543188901405747,223.86845846004786,225.733179733408,224.9884561616423,238.47434924132878,30.0,33.688894971160614,173.53569493716657,298.61804706209097,0.2636998553772751,165.89891503449496,225.0,18.51678979828032,-4.22796803652968
60,7.617932213220964,3.573630108295138,0.9597599431445265,83.43630485449856,72.3977297508377,50.93952877098137,53.99286334638477,30.0,10.804789604288176,11.966961568313907,285.47386834138547,0.8279029345220151,6.343863740919677,225.0,17.70174195761272,-4.418036529680365
85,18.912949285179558,4.846138803898259,2.5923139662980197,227.28115958304204,231.30825827991606,232.56779673477897,246.5079983408087,30.0,34.52093143044894,180.73556116385797,299.42862909296497,0.2579276962096472,173.00320792037977,225.0,18.567052591261607,-4.443949771689497
86,19.21802103225607,4.8855112825575695,2.640836876698193,230.62322663584334,236.84913690734726,240.17473921250766,254.57090381920685,30.0,35.34786382181441,187.9697976825821,300.23569791413036,0.2524662956081132,180.1414187484782,225.0,18.61709753617131,-4.6481735159817354
87,19.517927575659346,4.9242784492224425,2.688786175853114,233.89874786923673,242.35733289266227,247.80925940148984,262.66304003003614,30.0,36.1699185868649,195.23815240364337,301.0392362702777,0.24729000478501462,187.31330256817276,225.0,18.66692356303747,-4.946461187214612
89,20.103181922159294,5.000103380208571,2.783067164044455,240.2647403436354,253.2812301847782,263.1609179165507,278.93488275314155,30.0,37.80022401641879,209.87626557332203,302.6357459218755,0.23770384200785127,201.75716394791704,225.0,18.76592037157066,-4.948173515981735
88,19.812907578987925,4.9624673901534635,2.7361881681000257,237.11144992897613,247.83425827482068,255.47132931944446,270.784377310827,30.0,36.98730646126745,202.54038488565843,301.83924643212146,0.24237598810551197,194.51862547847827,225.0,18.716530812663173,-4.9498858447488585
59,16.11863152206898,5.276068963253832,2.1048768476114543,435.52933080380035,218.05200142933788,234.93499731542823,249.01708981996376,30.0,32.5425397501595,185.29180175307116,268.3210826250379,0.24910126384912093,178.8807217500253,225.0,16.63812731446119,-4.9718036529680365
58,15.8885492926475,5.241186266749848,2.0727864937396676,428.98236425348694,213.64692341769177,228.52938808274743,242.22752596550134,30.0,31.885116633852984,179.16009378331955,268.130528681734,0.2542097413149248,172.79522959489523,225.0,16.626311393259826,-4.972374429223744
57,15.654998295616537,5.205652151258768,2.0402941161943553,422.30621651079696,209.2109074734577,222.1272992164166,235.4416935030468,30.0,31.223076275354558,173.0367354851806,267.9395838254685,0.25957835354512576,166.7179632691804,225.0,16.614471232220275,-4.972945205479452
56,15.417820753834738,5.169435065598896,2.0073805465210985,415.4943344367263,204.74274714102418,215.72862900706892,228.65948468392833,30.0,30.55623862068885,166.92179899726798,267.7483218633711,0.2652286562923483,160.64899311802264,225.0,16.602611407995287,-4.9753424657534255
55,15.176846040656647,5.1325010780959435,1.974024981807185,408.53961606850885,200.2411489386787,209.33326601616614,221.880781454664,30.0,29.88441062792196,160.81535910556522,267.55683223657167,0.27118473030954754,154.5883919589081,225.0,16.590737466674998,-4.976940639269407
54,14.93188920834495,5.094813627122164,1.940204705453923,401.43434620650186,195.704723507732,202.9410881534521,215.10545423562002,30.0,29.20738494623815,154.71749333524392,267.36522340553904,0.2774735693681848,148.53623522529946,225.0,16.5788561337059,-4.97865296803653
53,14.68274896199882,5.0563332803394925,1.9058950557304402,394.17011314226204,191.13197332117267,196.55196046282393,208.33336035614883,30.0,28.524938081553532,148.62828221127566,267.17362673312095,0.28412554676604346,142.49260092433119,225.0,16.566975554671515,-4.979680365296804
52,14.429206481616847,5.0170173144457255,1.8710683354246138,386.7377436083649,186.52128651982892,190.165736694012,201.56434277246666,30.0,27.836829476611943,142.54780888247544,266.9822024798315,0.2911749621426678,136.45757015635834,225.0,16.555105667049766,-4.982305936073059
51,14.171020605585754,4.976819680300653,1.8356954248669106,379.1271323260701,181.87090710941195,183.78224960893917,194.79822705952972,30.0,27.142797063128867,136.47616055059655,266.791144424969,0.29866074149671684,130.43122616331817,225.0,16.54325848676055,-4.982876712328767
50,13.907927684701301,4.9356902674047936,1.7997430142324984,371.3271921356142,177.1789369449186,177.4013182942289,188.034820310888,30.0,26.442557557947957,130.413427049492,266.60069058038124,0.30662722463441144,124.4136556041779,225.0,16.531448772507844,-4.983675799086758
49,13.639636458674076,4.893574690868937,1.7631744695779794,363.3256591882272,172.44330545789092,171.02274001232453,181.2739076369545,30.0,25.735801945073447,124.35970183977045,266.41113258629804,0.31512518717577104,118.40494781613246,225.0,16.519694608399025,-4.984246575342466
48,13.365824173306901,4.850413782900852,1.725948930552361,355.10892066876664,167.66174901157467,164.64628829950593,174.51524900194994,30.0,25.022192394590583,118.31508189400192,266.2228300196583,0.32421307630598295,112.40519489718906,225.0,16.508018291179592,-4.984817351598173
47,13.086131436616919,4.806143083254171,1.6880205728837416,346.66179376895684,162.8317835781505,158.27170917838595,167.75857521747182,30.0,24.301358184958083,112.27966772577398,266.0362287994673,0.3339585548804121,106.41449151978692,225.0,16.496447471517573,-4.986643835616438
46,12.800155916611287,4.7606922872643205,1.6493376939552735,337.9672545903609,157.95067212787296,151.8987166318545,161.00358308268702,30.0,23.572890836094555,106.25356334062671,265.8518856764082,0.3444404423714186,100.43293458886532,225.0,16.485016672562093,-4.988127853881279
45,12.50744451941325,4.713984659624084,1.6098415644576383,329.00610143846444,153.01538511356208,145.52698681298472,154.24992938776768,30.0,22.836338212000875,100.2368760611541,265.67050124601207,0.355751180092143,94.46062266524874,225.0,16.473769337033083,-4.989497716894977
44,12.207483601201078,4.665936438686235,1.5694649697730736,319.75653258737646,148.02255266509718,139.15615123693752,147.49722352202366,30.0,22.091197386165767,94.22971616613516,265.4929651279484,0.3679999962444238,88.49765504264947,225.0,16.4627606287111,-4.990981735159817
29,11.700722168190222,6.010055252626914,1.476236584155627,1001.7399584446146,189.3695890226545,221.2932763768502,234.55767893616385,30.0,28.261916138559954,175.14464380991313,254.56724497611512,0.28580587698257875,169.7114966507434,225.0,15.785275575691957,-4.99189497716895
27,11.392321212245106,5.927059591330258,1.4351923704748688,963.9317076232766,182.17751224323703,209.55085219162754,222.1114094495875,30.0,27.188555458785416,163.7718103582807,254.5348962858437,0.2976155239192368,158.37726880008054,225.0,15.783269689229641,-4.992351598173516
28,11.547646548561909,5.9689874926957165,1.4558751258209488,982.9580922380156,185.78802406998616,215.42368101853003,228.33625782396464,30.0,27.727395844886985,169.4577810259812,254.55091712370609,0.29156828274983165,164.04392436861056,225.0,15.784263113739676,-4.992351598173516
26,11.234640277500517,5.884229123178986,1.4141716311593093,944.6511676671488,178.53690302135436,203.67463370344683,215.88296831207603,30.0,26.645223274071178,158.08673790311627,254.51922919042232,0.3039706254648462,152.7115375142534,225.0,15.782298199677951,-4.992465753424657
24,10.911743547207625,5.795673830948354,1.3710419566109657,905.2853528855095,171.1603675572744,191.9113432697826,203.41458289068285,30.0,25.54433359186354,146.719312165768,254.4891812770761,0.31771008598294176,141.3828784872645,225.0,15.780434980422507,-4.992922374429224
25,11.074489145608261,5.8404503475307665,1.3927947714596491,925.1061051883577,174.86496298665605,197.79485762942696,209.65075660212287,30.0,26.09721521289273,152.4025698029886,254.50396990930156,0.3106592485629168,147.04673816981867,225.0,15.78135199798731,-4.992922374429224
42,11.583377563267522,4.565444746725173,1.4857471716950856,300.28855563398,137.8487015521099,126.4154098525276,133.9927972741764,30.0,20.57283042742962,82.24442998753264,265.15434466991275,0.3958587128960656,76.60014401575258,225.0,16.44176335843714,-4.992922374429224
43,11.89968651674294,4.616456268912799,1.5281303194018798,310.1936083300003,142.96840550481053,132.78578784462405,140.7450181358601,30.0,21.336905823654778,88.2321962263401,265.32041880609444,0.3813170214062525,82.54413029522938,225.0,16.4520613290416,-4.992922374429224
22,10.57791761255597,5.7029085269553015,1.32631807959369,864.767770367696,163.64740322188402,180.13230809325518,190.92950665793265,30.0,24.423082977682856,135.3555514531302,254.46132229068579,0.3330312274618134,130.05800917079495,225.0,15.778707492750351,-4.993493150684932
23,10.74626923589743,5.7498458370084595,1.3488907548495792,885.177002575908,167.4216959968711,186.0238981479342,197.17424084630656,30.0,24.986366377301458,141.0369705224075,254.4749367707621,0.32515531811996684,135.7199662777398,225.0,15.779551703166522,-4.993493150684932
41,11.257770914354479,4.51279422296763,1.442208916411259,290.00785332356867,132.65863330104324,120.04445125983214,127.23996100500274,30.0,19.79825371518096,76.26653052709838,264.996694842619,0.41181511614039384,70.66578529136505,225.0,16.431987764689698,-4.993493150684932
21,10.406527776766918,5.6547986013630975,1.3032971471259276,844.0435085882984,159.83582752870177,174.23634568067357,184.6801380308836,30.0,23.854235396862457,129.6750604227678,254.44843935177383,0.3413788146349224,124.39701479420054,225.0,15.777908643939426,-4.993949771689498
20,10.231922500822975,5.60544715417009,1.279798628709197,822.9886820462968,155.9851634998483,168.3357620990941,178.425871240236,30.0,23.279554190535258,123.9955028702167,254.43640828141844,0.35024465467233395,118.7369905313286,225.0,15.777162618027695,-4.9940639269406395
40,10.921942418915016,4.458389131536028,1.3973882402228404,279.3120036163641,127.39270907212409,113.67224769323977,120.48580514020136,30.0,19.012356097100792,70.29860725977971,264.8500820625125,0.4294197573209967,64.7411311708364,225.0,16.422896559192637,-4.9940639269406395
18,9.87226308075602,5.502711205304728,1.2312342646412753,779.8174780179205,148.1585336986333,156.51961960534246,165.90146470143196,30.0,22.111491481886556,112.63920774490109,254.41550510686935,0.36975146117798785,107.4198799340115,225.0,15.775866448244756,-4.994520547945205
19,10.053906380853753,5.554778868376717,1.255789857228166,801.5862579413072,152.09344685285353,162.43028583446804,172.16641849728765,30.0,22.698746205050078,118.31688382569659,254.42537268015462,0.3596818903404001,113.07794341340205,225.0,15.776478319436533,-4.994520547945205
39,10.574790995963172,4.402107334653206,1.3511307590915511,268.1538442615843,122.04459813005295,107.29801064133808,113.72949390964904,30.0,18.214192760925165,64.34076106133394,264.7180703640764,0.44896339406970737,58.82623785868365,225.0,16.414710741574094,-4.994520547945205
17,9.686752005868787,5.449153468228357,1.2060906897265689,757.6615817892075,144.17807612891087,150.6034367337396,159.63066359346183,30.0,21.517439614270508,106.9624782884083,254.40701449433487,0.38052362469241624,101.76280579773396,225.0,15.775339960013026,-4.994634703196347
15,9.303017627002587,5.337157526874444,1.1538465944223115,712.0932676672358,136.06993690224647,138.75304051349775,147.06995014690986,30.0,20.307363846316317,95.61186803706632,254.39524380395167,0.4045152385341734,90.45164224140504,225.0,15.774610079814057,-4.995091324200914
16,9.497104252490576,5.394005719395026,1.180312517209914,735.0954668962752,140.1494932949434,144.68137681552125,153.35363316648738,30.0,20.91620543090218,101.28669802606129,254.40015593965325,0.39207985547874225,96.10672557720234,225.0,15.77491467287245,-4.995091324200914
38,10.214984330231479,4.343823405905399,1.3032458171238404,256.47616481820484,116.60692417701651,100.92079181131342,106.97002217339049,30.0,17.40266285243937,58.393076254545846,264.6056320495489,0.47081358125590844,52.921126409909775,225.0,16.40773863571558,-4.995091324200914
14,9.104150453429412,5.278486516058844,1.126631850052,688.6258256170432,131.93624972348638,132.81798323920057,140.77914329746466,30.0,19.69044366925884,89.93798736322553,254.39266950070598,0.41794151653717254,84.79755650023532,225.0,15.774450451712047,-4.995547945205479
37,9.840880018271573,4.28341561360413,1.2534927118598536,244.20823043132486,111.07098285968152,94.53943227514975,100.20616153564843,30.0,16.576467315626996,52.45560717761841,264.5198934975659,0.4954432902596603,47.02575884401171,225.0,16.40242213605892,-4.995547945205479
13,8.900113305249425,5.217856820345457,1.098597870983913,664.6599302078006,127.74491310305163,126.87570643609304,134.4806851033189,30.0,19.06491976815859,84.26505247260394,254.3929259525873,0.4324910269206838,79.14446585191604,225.0,15.774466353850672,-4.995662100456621
36,9.450406585820957,4.220780109634061,1.201559181179013,231.2605136012119,105.42634301082899,88.15248722653745,93.4363805877683,30.0,15.73404938113193,46.52835502995546,264.4714081223494,0.5234741868133167,41.13999681903213,225.0,16.39941564160888,-4.995662100456621
11,8.474677101893699,5.090096983190028,1.039723495447062,615.0754279061338,119.17305848820111,114.96718469860366,121.85836119267253,30.0,17.78563813942858,72.92198290921226,254.40463402735057,0.4656242225838724,67.84123574062681,225.0,15.775192351363101,-4.996118721461187
12,8.69046134052629,5.155116601540563,1.0696608028970178,640.1578527558221,123.4919959023052,120.92565264679158,128.1739821088293,30.0,18.430205451609293,78.59305513431325,254.39664258655054,0.4483217561647258,73.49236341389238,225.0,15.77469681590925,-4.996118721461187
35,9.04087528898955,4.15585962253473,1.1470260219468662,217.51632740382243,99.66026105907521,81.75810932981842,86.65872126419286,30.0,14.873507171532298,40.61122638499281,264.47645081680974,0.5557448212985366,35.26352677557463,225.0,16.399728330390612,-4.9962328767123285
8,7.783915982240395,4.879354954220625,0.9425964915103657,535.7800911289154,105.76614638133763,97.03347548214316,102.84969878628235,30.0,15.784762351522156,55.914050966122645,254.46700570767297,0.5289695730962874,50.89340114153459,225.0,15.779059911630332,-4.996689497716895
9,8.02218875447768,4.952440155821755,0.9763517461028275,562.9540289742698,110.31630729862374,103.02199870351659,109.1971763453551,30.0,16.463837946104075,61.58252026973357,254.43810359580652,0.5056264700464964,56.54180079906812,225.0,15.777267741547437,-4.996689497716895
10,8.252157370580381,5.022608725236641,1.0086682280201058,589.3611990893163,114.7830753123853,108.99957819581044,115.53305415795909,30.0,17.130467808199985,67.25181512314397,254.41797369805673,0.48463045826326767,62.19106023730275,225.0,15.776019521324445,-4.996689497716895
34,8.608664321285879,4.088702815797765,1.08930503267233,202.81774231811016,93.75677624673789,75.353856998129,79.8705956292705,30.0,13.992458669749995,34.703954915717276,264.56144429031224,0.5934238516751998,29.395716032256917,225.0,16.404998629016415,-4.996689497716895
6,7.278035293402849,4.723360696987635,0.8698018568064861,478.7445323506144,96.3835783063486,85.01880622705268,90.1148659438044,30.0,14.384488139235897,44.579267288732076,254.56360805395354,0.5846430795353008,39.59878347505944,225.0,15.785050056424648,-4.997260273972603
7,7.536296775598074,4.803090838633065,0.9071774837484653,507.7484771130279,101.12491184224815,91.03286589258174,96.48941049615843,30.0,15.09209473788836,50.24633599676431,254.5074791078116,0.5551131569092599,45.24577406361095,225.0,15.781569597331389,-4.997260273972603
33,8.148647086687918,4.019593087990085,1.0275208115980998,186.940058353248,87.69521530132465,68.93635445277808,73.06842562154777,30.0,13.087818553075588,28.80594309052772,264.77227672163065,0.6382115715280375,23.535313486367166,225.0,16.41807198426668,-4.997260273972603
5,7.007480769697529,4.639859171829378,0.8300740219354007,448.6194893835315,91.53140568330775,78.98964012314636,83.72430896116845,30.0,13.660339681873022,38.91267710804234,254.64159728302343,0.618332964698477,33.95221297106979,225.0,15.789886033939823,-4.997716894977168
4,6.7224570572713915,4.552284503814618,0.7874398918754876,417.17207000393864,86.55540108654577,72.94330745822307,77.31555683295973,30.0,12.917710280053115,33.24629876814668,254.75135819290696,0.6572322099508227,28.30570646587855,225.0,15.796692118556532,-4.99783105022831
32,7.653046741113697,3.949350571400718,0.9602593496075369,169.54077326771048,81.44748211648641,62.50062509231132,66.2469363654289,30.0,12.155393699447833,22.9159098845345,265.1963469800806,0.6927351896153923,17.679756465338706,225.0,16.444367849210796,-4.99783105022831
3,6.419973619903906,4.460391826882514,0.7410722048832867,384.1169274923137,81.43955265105781,66.8771702304609,70.8858130537748,30.0,12.154210289333657,27.579686081869802,254.9098040243025,0.7028134245977249,22.658649246604668,225.0,15.806517071144729,-4.998287671232877
31,7.108789139821753,3.8801315497185973,0.8849447460105445,150.0426017480872,74.97244426045842,56.03858421749478,59.397558099470686,30.0,11.189045418155573,17.03099092925291,266.02414434753206,0.7614453465585571,11.823295304334758,225.0,16.49569813550619,-4.998287671232877
2,6.095658583387963,4.364135373563076,0.6896381459611314,349.0200984704898,76.16361031148887,60.78769616589451,64.43133382465446,30.0,11.36681754732936,21.912044082063463,255.14849320508404,0.757240657949311,17.009899547005602,225.0,15.821317775359153,-4.998401826484018
1,5.742508662977739,4.264063733616307,0.6307272359835127,311.15288068079815,70.70103120549638,54.66982151295927,57.94675123860646,30.0,10.5515707413845,16.241810521422952,255.5344748459565,0.8239178619590485,11.3570877709314,225.0,15.845251830853613,-4.998858447488584
30,6.489898468218064,3.818009180578736,0.7958785099130187,127.30346405220362,68.20166746061074,49.53480543445738,52.503940362981496,30.0,10.178560434279358,11.14387811503097,267.7724077458396,0.8531997452386086,5.950497949907547,225.0,16.60410493200418,-4.998972602739726
0,5.347482367117527,4.162608553769492,0.5590981844972172,269.08515846628944,65.01496784060372,48.51534545746344,51.423373563832136,30.0,9.702970674148204,10.565385873703928,256.24332026529964,0.9088608240166589,5.694296005895548,225.0,15.889206112112177,-4.9994292237442925
